Uchuulon (Slime Chuul),Sto,163,Aberration (Aquatic),6,Large
Udoroot,XPH,214,Plant (Psionic),5,Huge
Ulgurstasta,FF,180,Undead,11,Gargantuan
"Ultroloth, Yugoloth",MP,187,Outsider (Evil),16,Medium
Umber Hulk,MM,248,Aberration,7,Large
"Umber Hulk, Truly Horrid ",MM,249,Aberration,14,Huge
"Umbral Banyan, Ephemera",MP,170,Plant,10,Huge
Umbral Blot (Blackball),EL,223,Construct,32,Medium
Umbral Spy,FW,155,Construct,3,Small
Unbodied,XPH,215,"Monstrous Humanoid (Incoporeal, Psionic)",5,Medium
Undead Martyr,Gh,172,Undead,2,Small
Undying Councilor,ECS,301,Deathless,9,Medium
Undying Soldier,ECS,302,Deathless,2,Medium
Undying Wizard,EH,106,Deathless,2,Medium
Unicorn,MM,249,Magical Beast,3,Large
"Unicorn, Black",Mon,83,Magical Beast,3,Large
"Unicorn, Celestial Charger",MM,250,Magical Beast,13,Large
Unraveler,PlH,130,"Outsider (Extraplanar, Incorporeal, Lawful)",9,Large
Ur'epona,PlH,130,Magical Beast (Extraplanar),1,Large
Urdark,MoE,148,Undead (Incorporeal),4,Small
"Uridezu, Demon (Tanar'ri)",MP,164,"Outsider (Chaotic, Evil)",6,Medium
Urophion,LoM,170,Aberration,13,Large
Urskan,Fr,159,Magical Beast (Cold),5,Large
Uthraki,Una,79,Monstrous Humanoid (Shapechanger),3,Large
Uvuudaum,EL,224,Outsider (Evil),27,Large
Vaath,BV,182,Outsider,4,Large
Valkyrie,ToB,156,"Outsider (Chaotic, Extraplanar)",9,Large
Valkyries' Mount,DD,201,Outsider,12,Large
Vampire Spawn,MM,253,Undead,4,Medium
Vaporighu,MM2,197,Outsider (Evil),9,Medium
Varag,MM4,168,Humanoid (Goblinoid),1,Medium
Varag Pack Leader,MM4,168,Humanoid (Goblinoid),5,Medium
"Vardigg, Elemental Grue",CAr,155,"Elemental (Evil, Extraplanar, Water)",2,Medium
Vargouille,MM,254,"Outsider (Evil, Extraplanar)",2,Small
"Varrangoin, Arcanist",FF,182,Magical Beast (Extraplanar),11,Medium
"Varrangoin, Lesser",FF,183,Magical Beast (Extraplanar),6,Medium
"Varrangoin, Rager",FF,184,Magical Beast (Extraplanar),10,Medium
Vasuthant,MM3,182,Undead,2,Small
"Vasuthant, Horrific",MM3,183,Undead,17,Huge
Velroc,DM,123,Dragon,12,Large
"Velvet Worm, Giant",LE,191,Vermin,5,Huge
Venom Ooze,DrU,148,Ooze,12,Large
Verdant Prince,MM4,172,Fey,11,Medium
Verdant Reaver,MM5,196,Plant,5,Large
Vermin Lord,MM3,184,Monstrous Humanoid,17,Large
Vermiurge,EL,226,Aberration,24,Large
Veserab,An,156,Magical Beast (Extraplanar),4,Large
Vilewight,BV,183,Undead,8,Medium
Vine Horror,FF,185,Plant (Aquatic),4,Medium
Vine Spawn,MM5,198,Plant,7,Large
Violet Fungus,MM,113,Plant,3,Medium
"Viper Tree, Elder",EDP,212,Plant (Extraplanar),9,Huge
"Viper, Celestial",Mag,131,Outsider,1,Medium
"Viper, Fiendish",Mag,131,Outsider,1,Medium
Visage,LM,130,"Undead (Chaotic, Evil, Extraplanar)",9,Medium
Visilight,MM3,186,Outsider (Lawful),5,Medium
Vitreous Drinker,MM4,174,Undead,11,Medium
Vivisector,MM5,200,Aberration,4,Medium
Vodyanoi,Fr,160,Fey (Aquatic),3,Medium
Voidmind Grimlock,MM3,187,Monstrous Humanoid,2,Medium
Voidwraith,LM,131,"Undead (Air, Incorporeal)",6,Medium
Volodni,Una,80,Plant,1,Medium
Voor,MM4,193,"Outsider (Evil, Extraplanar, Yugoloth)",4,Large
Vorr,FF,186,"Outsider (Chaotic, Evil, Extraplanar)",4,Medium
Vour,MoE,150,Undead,7,Medium
Vrock (Demon),MM,48,"Outsider (Chaotic, Extraplanar, Evil, Tanar'ri)",9,Large
Vultivor,FF,28,"Outsider (Chaotic, Evil, Extraplanar, Shapechanger)",9,Medium
Vulture,Sa,195,Animal,1/3,Small
"Vulture, Dire",Sa,152,Animal,3,Large
Walking Statue of Waterdeep,CSW,139,Construct,18,Gargantuan
Walking Wall,MH,72,"Elemental (Earth, Extraplanar)",4,Medium
Walrus,Fr,166,Animal,2,Large
Wang-Liang,OA,198,Giant (Spirit),4,Large
War Howler,MM4,114,Humanoid,4,Medium
War Mastiff,HB,157,Animal,2,Medium
Warbound Impaler (Lesser Battlebriar),MM3,15,Plant,7,Large
Warforged,MM3,190,Construct (Living Construct),1/2,Medium
Warforged Charger,MM3,191,Construct (Living Construct),5,Large
Warforged Raptor,FW,157,Construct,8,Large
Warforged Scorpion,SX,85,Construct,6,Large
Warforged Scout,MM3,193,Construct (Living Construct),1/2,Small
Warforged Titan,ECS,302,Construct,8,Huge
"Warhorse, Heavy",MM,273,Animal,2,Large
"Warhorse, Light",MM,274,Animal,1,Large
"Wasp, Giant",MM,285,Vermin,3,Large
Waste Crawler (Anhydrut),Sa,191,"Construct (Extraplanar, Lawful)",9,Large
Wastrilith,FF,54,"Outsider (Aquatic, Chaotic, Evil, Extraplanar)",17,Huge
Watchspider,CSW,140,Magical Beast,1,Medium
Waterveiled Assassin (Water Avatar),MM4,13,"Elemental (Extraplanar, Water)",15,Large
Weasel,MM,282,Animal,1/4,Tiny
"Weasel, Dire",MM,65,Animal,2,Medium
Web Mummy,MM4,165,Undead,4,Medium
"Weird, Air",MM2,91,Elemental (Air),12,Large
"Weird, Earth",MM2,91,Elemental (Earth),12,Large
"Weird, Fire",MM2,91,Elemental (Fire),12,Large
"Weird, Water",MM2,91,Elemental (Water),12,Large
Wemic,Mon,84,Monstrous Humanoid,3,Large
Werebat,Mon,92,Shapechanger,4,Huge
Werebear (Lycanthrope),MM,170,"Humanoid (Human, Shapechanger)",5,
Wereboar (Lycanthrope),MM,171,"Humanoid (Human, Shapechanger)",4,Medium
Werecrocodile,Mon,92,Shapechanger,6,Huge
Wererat (Lycanthrope),MM,171,"Humanoid (Human, Shapechanger)",2,
Wereshark,Mon,92,Shapechanger,4,Large
Weretiger (Lycanthrope),MM,172,"Humanoid (Human, Shapechanger)",5,
Werewolf (Lycanthrope),MM,172,"Humanoid (Human, Shapechanger)",3,Medium
Werewolf lord (Lycanthrope),MM,173,"Humanoid (Human, Shapechanger)",14,
Wheep,LM,132,Undead,11,Medium
Whipsnake,SK,87,Animal,2,Medium
Whisper Demon,MM4,46,"Outsider (Chaotic, Evil, Extraplanar, Incorporeal)",9,Medium
Whitespawn Berserker,MM4,158,"Monstrous Humanoid (Cold, Dragonblood)",6,
Whitespawn Hordeling,MM4,156,"Monstrous Humanoid (Cold, Dragonblood)",1,
Whitespawn Hunter,MM4,158,"Monstrous Humanoid (Cold, Dragonblood)",4,
Whitespawn Iceskidder,MM4,162,"Magical Beast (Cold, Dragonblood)",6,Large
Wicker Man,FF,188,Construct,11,Huge
Widowmaker,DrU,142,Vermin,10,Large
Wight,MM,255,Undead,3,Medium
"Wight, Dust",MM3,47,Undead (Earth),7,Medium
Will-o'-Wisp,MM,255,Aberration,6,Small
Wilora,CSW,141,Magical Beast,2,Tiny
Windghost,MM2,198,Aberration,15,Huge
Windrazor,MM4,176,Outsider (Extraplanar),1,Small
Windscythe,MM4,177,Outsider (Extraplanar),4,Large
Winter Cyst,MoE,157,Aberration (Symbiont),1,Tiny
Winter Wolf,MM,256,Magical Beast (Cold),5,Large
Winterspawn,Fr,161,Undead,9,Medium
Winterwight,EL,227,Undead (Cold),23,Medium
Witchknife,MM3,194,Monstrous Humanoid,4,Medium
Witchknife Captain,MM3,195,Monstrous Humanoid,7,Medium
Wizened Elder,MM4,180,Plant,2,Medium
Wolf,MM,283,Animal,1,Medium
"Wolf, Dire",MM,65,Animal,3,Large
"Wolf, Legendary",MM2,137,Animal,7,Medium
Wolverine,MM,283,Animal,2,Medium
"Wolverine, Dire",MM,65,Animal,4,Large
Wood Woad,MM3,196,Plant,4,Medium
Woodling Druid,MM3,197,Humanoid (Human),11,Medium
Woolly Mammoth,Fr,119,Animal,9,Huge
Worg,MM,256,Magical Beast,2,Medium
Worm that Walks,EL,228,Aberration,26,Medium
Wortling,MM2,165,Plant,3,Small
Wrackspawn,MM4,182,"Outsider (Chaotic, Evil, Extraplanar)",3,Medium
Wraith,MM,257,Undead (Incorporeal),5,Medium
"Wraith Spider, Colossal",CSQ,124,Undead,12,Colossal
"Wraith Spider, Gargantuan",CSQ,124,Undead,9,Gargantuan
"Wraith Spider, Huge",CSQ,124,Undead,5,Huge
"Wraith Spider, Large",CSQ,124,Undead,3,Large
"Wraith Spider, Medium",CSQ,124,Undead,1,Medium
"Wraith Spider, Small",CSQ,124,Undead,1/2,Small
"Wraith, Incarnum",MoI,180,"Undead (Incarnum, Incorporeal)",5,Medium
"Wraith, Sea",CSW,142,Undead (Incorporeal),5,Medium
Wyste,MM2,200,Aberration,5,Huge
Wyvern,MM,259,Dragon,6,Large
Xag-Ya,DD,210,Outsider,4,Medium
Xeph,XPH,217,"Humanoid (Psionic, Xeph)",1/2,Medium
Xerfilstyx,FCII,138,"Outsider (Baatezu, Evil, Extraplanar, Lawful)",15,Large
Xerfilstyx (Baatezu),FF,59,"Outsider (Baatezu, Evil, Extraplanar, Lawful)",18,Huge
Xill,MM,259,Outsider (Extraplanar),6,Medium
"Xorn, Average",MM,261,"Outsider (Extraplanar, Earth)",6,Medium
"Xorn, Elder",MM,261,"Outsider (Extraplanar, Earth)",8,Large
"Xorn, Minor",MM,261,"Outsider (Extraplanar, Earth)",3,Small
Yak Folk,MM2,200,Monstrous Humanoid,4,Large
Yarshag,MM4,85,Humanoid (Reptilian),11,Medium
Yellow Musk Creeper,FF,190,Plant,4,Huge
Yellow Musk Zombie Orc,FF,191,Plant,1/2,Medium
Yeth Hound,MM,260,"Outsider (Extraplanar, Evil)",3,Medium
Yeti,Fr,162,Monstrous Humanoid (Cold),3,Huge
"Yeti, Abominable",Fr,163,Monstrous Humanoid (Cold),7,Large
Yochlol,FCI,54,"Outsider (Chaotic, Evil, Extraplanar, Shapechanger)",8,Medium
Yrthak,MM,262,Magical Beast,9,Huge
"Yu Lung (Carp Dragon), Very Young",OA,154,"Dragon (Spirit, Water)",4,Small
"Yu Lung (Carp Dragon), Wyrmling",OA,154,"Dragon (Spirit, Water)",2,Tiny
"Yu Lung (Carp Dragon), Young",OA,154,"Dragon (Spirit, Water)",6,Medium
Yuan-ti Anathema,FF,193,Aberration,18,Huge
Yuan-ti Halfblood,MM,264,Monstrous Humanoid,5,Medium
Yuan-ti Holy Guardian,SK,88,Monstrous Humanoid,8,Medium
Yuan-ti Ignan,MM4,188,Monstrous Humanoid (Fire),7,Large
Yuan-ti Mage Slayer,SK,90,Monstrous Humanoid,9,Medium
Yuan-ti Pureblood,MM,263,Monstrous Humanoid,3,Medium
Yuan-ti Wretchling,SX,86,Aberration,1,Medium
"Yuan-ti, Abomination",MM,264,Monstrous Humanoid,7,Large
"Yuan-ti, Halfblood",MM,264,Monstrous Humanoid,5,Medium
"Yuan-ti, Pureblood",MM,263,Monstrous Humanoid,3,Medium
Yuant-ti Abomination,MM,264,Monstrous Humanoid,7,Large
"Yugoloth, Arcanaloth",MM2,203,"Outsider (Evil, Extraplanar)",17,Medium
"Yugoloth, Canoloth",MM3,200,"Outsider (Evil, Extraplanar, Yugoloth)",5,Medium
"Yugoloth, Echinoloth",Sto,164,"Outsider (Aquatic, Evil, Extraplanar)",8,Large
"Yugoloth, Marraenoloth",MM2,203,"Outsider (Evil, Extraplanar)",10,Medium
"Yugoloth, Mezzoloth",MM3,201,"Outsider (Evil, Extraplanar, Yugoloth)",6,Medium
"Yugoloth, Nycaloth",MM3,202,"Outsider (Evil, Extraplanar, Yugoloth)",10,Large
"Yugoloth, Nycaloth Commander",MM3,202,"Outsider (Evil, Extraplanar, Yugoloth)",17,Huge
"Yugoloth, Piscoloth",FF,196,"Outsider (Evil, Extraplanar)",9,Medium
"Yugoloth, Skeroloth",FF,197,"Outsider (Evil, Extraplanar)",3,Small
"Yugoloth, Ultraloth",MM3,204,"Outsider (Evil, Extraplanar, Yugoloth)",13,Medium
"Yugoloth, Yyagnoloth",MM2,203,"Outsider (Evil, Extraplanar)",10,Large
Yuki-On-Na,Fr,164,Fey (Cold),4,Medium
Yurian,FF,198,Monstrous Humanoid (Aquatic),1,Medium
Zaratan,AE,88,Magical Beast,20,Colossal
Zeitgeist,Ci,138,Fey,23,Huge
Zern,MM4,195,Monstrous Humanoid,6,
Zern Arcanovore,MM4,197,Aberration,7,Small
Zern Blade Thrall,MM4,198,Monstrous Humanoid,4,Large
Zeugalak,LoM,171,Aberration,12,Huge
Zeuglodon,Fr,120,Animal,9,Gargantuan
Zezir,MM3,205,Magical Beast (Fire),6,Medium
Zodar,FF,199,Construct,16,Medium
"Zombie, Bugbear",MM,267,Undead,2,Medium
"Zombie, Gray Render",MM,267,Undead,6,Large
"Zombie, Human Commoner",MM,266,Undead,1/2,Medium
"Zombie, Karrnathi",ECS,292,Undead,3,Medium
"Zombie, Kobold",MM,266,Undead,1/2,Small
"Zombie, Minotaur",MM,267,Undead,4,Large
"Zombie, Ogre",MM,267,Undead,3,Large
"Zombie, Rancid Beetle",Sh,183,Undead,6,Medium
"Zombie, Troglodyte",MM,266,Undead,1,Medium
"Zombie, Tyrantfog",Mon,85,Undead,3,Medium
"Zombie, Umber Hulk",MM,267,Undead,5,Large
"Zombie, Wyvern",MM,267,Undead,4,Large
Zovvut,MM2,58,"Outsider (Chaotic, Extraplanar, Evil)",9,Medium
